Asc	Asp	Cr	GABA	GPC	GSH	Gln	Glu	Lac	NAA	NAAG	PCh	PCr	PE	Tau	bHB	mI	sI	CrCH2	tCho	tCr	tNAA	Glx	Lip13a	Lip13b	Lip09	MM09	Lip20	MM20	MM12	MM14	MM17
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
NaN	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf
0	0.061219512195122	0	0.072520325203252	0	0.0721951219512195	0.0943089430894309	0.591056910569106	0	0.504065040650406	0.0375609756097561	0	1	0	0.0791869918699187	0.0634959349593496	0.951219512195122	0	0.146341463414634	0	1	0.541463414634146	0.685365853658537	343.90243902439	0	91.869918699187	934.959349593496	70.5691056910569	247.154471544715	165.853658536585	102.439024390244	256.910569105691
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	NaN	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	NaN	Inf
NaN	Inf	NaN	Inf	NaN	Inf	Inf	Inf	NaN	Inf	Inf	Inf	NaN	NaN	Inf	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN	Inf
